year	timestamp	author	kind	content
2023	2023-05-15T06:56:10.737+00:00	veverica	algo,property	podla tohto je fifo merane pre toho isteho sendera
2023	2023-05-15T11:35:03.31+00:00	juldou.	general	na čo mi bol broadcast v tom pomere sudych a lichych?
2023	2023-05-28T17:15:03.425+00:00	mrca	general	tady koruna 2,3,5,6 neni nebo je?
2023	2023-05-29T09:12:54.509+00:00	.caby.	general	inak ta koruna, ako je definovana? alebo ako zistim ci tam je?
2023	2023-05-29T09:16:08.84+00:00	mrca	general	s tim ze ti ty sipky musi navazovat a jak pises ano u teho 2,3,5,6 nebo jak to je tak tam neni jedna ta hrana se spravnou orientaci proto to neni koruna
2023	2023-06-05T10:06:35.215+00:00	louda7658	general	okamura :Prayge: pi kalkul :Prayge: pram :Prayge: MPI :Prayge: etour :Prayge: cla :Prayge: test&set | atomic swap :Prayge: koruna
2023	2023-06-05T10:34:59.565+00:00	lesamo	general	dá sa hľadanie koruny zjednodušiť na to, že, ak sa čiary medzi odoslaním a prijatím krížia tak koruna je a keď sa nekrížia tak koruna nie je? :peepoThink:
2023	2023-06-05T16:07:23.522+00:00	wulferion	general	Pomocí broadcast a reduce v logaritmickém čase zjistit jestli je v posloupnosti 3 nebo více různých hodnot.
2023	2023-06-05T16:16:33.19+00:00	wulferion	exam,property	2. Opravný: ``` 1. PRAM tipování 2. Odesílání a přijímání zprávy kauzálně + definice relace kauzality 3. PRAM architektura popsat a nakreslit 4. ADA popsat + konkrétní příkazy 5. Pi calcul, 3 redukce 6. Upsweep downsweep příklad 7. 4 čítače (za 10b btw) 8. MPI v log čase zjistit, zda má posloupnost 3 a více různých hodnot ```
2024	2024-04-16T21:33:19.598+00:00	drewandrew1	general	a na tom funguje broadcast ?
2024	2024-04-23T19:06:32.929+00:00	headclass	general	aka koruna dopice
2024	2024-04-24T00:22:42.013+00:00	paetrik	algo	Dle mě by to mělo být takto ``` send(1) -> recv(4) send(2) -> recv(3) send(2) -> recv(6) send(3) -> recv(5) send(4) -> recv(1) send(5) -> recv(6) ``` a koruna tam tedy velikosti 2: `send(1)->recv(4),send(4)->recv(1)` Ale nejsem si jistý, zda to je správně :monkahmm:
2024	2024-04-24T05:49:49.951+00:00	penpem	general	co je ta koruna pls? nieviem to nikde najst :peepoSad:
2024	2024-04-24T07:10:19.887+00:00	enhaut	general	Vypíšeš si dvojice v tej relácii ->e. napr (1,2) -> (2,3) -> (3,1) tak ten cyklus (začínaš v 1 a na konci tam znova skončíš) je koruna
2024	2024-04-24T07:10:25.733+00:00	enhaut	general	Cyklus ==koruna
2024	2024-04-24T07:14:43.179+00:00	enhaut	algo,property	Na riadku sú procesy, s_i sú odosielania, r_i sú príjmy, i sú označenie správ a doprava po čiara h plynie čas. Tak ideš po jednotlivých riadkoch a pozrieš sa, či máš nejaký send pred recv (kauzalne mu predchádza), ak áno tak to je ta dvojica (send časovo skôr, receive časovo neskôr). Aspoň tak som to pochopil a vychádza to
2024	2024-04-24T07:26:30.913+00:00	paetrik	algo,property	Já tu relaci kauzality chápu tak, že si položím otázku: Když na odešlu nějaké zprávy (např. m1) tak jakou zprávu díky ní můžu přijmout (nepočítám tu stejnou zprávu)? Zde to je zpráva m2. Přesněji: odešlu m1 -> můžu pak odeslat m2 -> odešlu m2 -> druhý proces přijal zprávu m2 na základě toto, že jsem odeslal zprávu m1, tedy `send(m1)` je kauzální na `recv(...
2024	2024-04-24T07:28:11.029+00:00	enhaut	property	No to asi nie je relácia kauzality ale skôr riešenie tej úlohy. Ale tiež ti to nevyjde na tom prípade co si poslal
2024	2024-04-24T09:49:36.279+00:00	bartman541	general	@Enhaut #FREERYBO #FREEMEDDEA je toto koruna? Lebo S1 predchazi R2, S2 predchazi R3, a S3 predchazi R1
2024	2024-04-24T09:50:33.611+00:00	penpem	pain	stale nechapem co je koruna
2024	2024-04-24T09:54:44.22+00:00	bartman541	property	jestli řekneš že tu relaci kauzality vztahuju vždy jen k jedný lajně (procesu), tak už jsem viděl příklad kde se to vztahuje i na jiné lajny, tím pádem by teoreticky i toto byla koruna?
2024	2024-04-24T09:56:42.089+00:00	paetrik	algo,property	Tuto komunikaci bys mohl lehce simulovat synchronní. Relace kauzality tam jsou jenom: `send(m1) -> recv(m2)` a `send(m2) -> recv(m3)` a `send(m3)` už neřeší, protože na tom nezáleží příjem žádné zprávy. Bych teda alespoň řekl já :monkahmm:
2024	2024-04-24T09:58:09.23+00:00	enhaut	general	ja by som povedal, ze plati: mozes to poslat/prijat synchronne => nemoze byt koruna
2024	2024-04-24T09:58:57.001+00:00	bartman541	general	já si myslel že to není koruna, ale potřeboval jsem nějaký protipříklad, protože tou neumím právě mimo ty stejné lajny
2024	2024-04-24T14:06:45.323+00:00	headclass	exam,algo,property	PREDTERMIN 2023/24 1. Tipsport crcw - XOR, NAND, AND 2. PRAM model - opisat ho, nakreslit obrazok 3. Kauzalni broadcast + relace kauzality 4. Euler pro počet následovníků + popis 5. CLA 6. Meakawův algoritmus - opisat kvorum a na obrazku znazornit zalomenu verziu kvor pre 12 procesov. takto ukazte zistenie kvor pre 2 procesy 7. OCCAM - implementujte proce...
2024	2024-05-11T17:22:42.233+00:00	headclass	general	Moj prediction na pondelok: - PRAM tipsport - Euler hlbka/poradie - Nejaky pi kalkul - Nejaky MPI kde bude treba pouzit broadcast (nezabudnut nielen poslat broadcast, ale aj prijat) - Marzullov algo - Test&set pseudokod - nejaky occam kod - nejaka polsemkova teoria, redukcny pocitac alebo dataflow
2024	2024-05-12T12:28:17.522+00:00	ivooooos	algo,property	Jaký je rozdíl mezi kauzalitou a fifo u broadcastu? Jediný rozdíl, co je v prezentacích je, že kauzálně je správně, když se prohodí doručení zpráv od stejného procesoru, ale IDK :painsChamp:
2024	2024-05-12T12:48:15.066+00:00	safarmirek	property	Ale jak to chápu já - FIFO jde o to, že jeden proces odešle zprávu m1 a pak m2, tak všichni to přijmou jako m1 a pak m2, ne naopak
2024	2024-05-12T12:48:49.559+00:00	safarmirek	property	A u kauzality je to o tom, že P1 odešle m1, P2 ji přijde a na základě toho odešle m2, tak P3 to musí přijmout jako m1 a pak m2
2024	2024-05-12T12:49:03.705+00:00	safarmirek	property	Ale už to není jako u FIFO, kdy to musel odesílat jeden proces
2024	2024-05-12T17:07:39.387+00:00	michal101999	general	Jakým způsobem byste prosím řešili tohle MPI? > MPI v log čase zjistit, zda má posloupnost 3 a více různých hodnot Na to asi nebude stačit jen Reduce a Broadcast, že? 🥹
2024	2024-05-12T19:27:42.801+00:00	safarmirek	general	Až teďka jsme zjistil, že ty broadcast algoritmy jsou navázaný na sebe
2024	2024-05-12T19:30:07.638+00:00	safarmirek	algo,property	Kauzální deliver(C, m) to C znamená kauzální, a je tam upon deliver(F, <m1, .... mk>) což znamená, když FIFO broadcast doručí message, tak se předá tomuhle
2024	2024-05-12T19:30:33.619+00:00	safarmirek	property	Já jsem si říkal, že to nemůže fungovat, jak je zajištěto to FIFO a ono je to takhle
2024	2024-05-12T19:31:05.033+00:00	penpem	property	fifo je akoby pre dva procesy
2024	2024-05-12T19:31:17.54+00:00	safarmirek	property	FIFO není pro dva procesy
2024	2024-05-12T19:31:27.55+00:00	safarmirek	property	FIFO je normální broadcast
2024	2024-05-12T19:32:13.617+00:00	penpem	property	myslel som rozdiel medzi kauzalnym a uplnym
2024	2024-05-12T20:00:32.782+00:00	matejicek11	algo,property	Jak vlastně kauzalita neřeší FIFO, když se kauzální algoritmus odkazuje na FIFO algoritmus? Protože podle prezentací kauzalita neznamená FIFO, ale ten algoritmus pro kauzalitu se na to odkazuje..
2024	2024-05-12T20:52:58.189+00:00	matthewlele	general	ono co som videl zadania povoluje len broadcast/reduce a pri reduce pouzivas MPI_SUM/MIN/MAX co ti vela moznosti nedava a treba si pozriet tie priklady a nejaku intuiciu vybudovat ako pomocou toho hocico riesit
2024	2024-05-13T07:42:44.593+00:00	bc.derkuznikov	property	ja to riesim tak ze sa pozrejm jak opica co predchaza camu a dokazem tam naist jestli je tam niejaka tranzitivita co by dojebala kauzalitu
2024	2024-05-13T07:50:02.539+00:00	bc.derkuznikov	property	ja kauzalitu chapem jednoducho tak mam tri procesy p1, p2, p3 Jako první: p1 posila m1 p2 a p3 ``` m1 : (p1,p2) m1 : (p1,p3) ``` Jako druhý: p2 chce poslat m2 p3 ``` m2 (p2,p3) ``` `kauzalita zaruci, ze p3 neobdrzi m2 pred m1!!!` relace kauzality: ``` (p1,p2) -> (p2,p3) ``` pokud by se zde vsak nachazel cyklus, tedy byla by zde zprava m3 kterou by p3 chte...
2024	2024-05-13T07:56:09.627+00:00	bc.derkuznikov	algo,property	asynchrone to btw muzes provest vzdy ale nezarucis poradi doruceni zprav tzn kazdy synchroni system je kauzalni, ale ne kazdy kauzalni system musi byt synchroni
2024	2024-05-13T08:22:18.812+00:00	bc.derkuznikov	general	Jop jelikož smyslem je že se to snažíš prevest do nějakého synchronního zpusobu, což pokud tam je koruna nejde
2024	2024-05-13T15:24:18.353+00:00	fadofado	exam	2023/24 - Řádný - Skupina B 1.) PRAM "tipovacka" (6b) a) časova složitost: **XOR** pro EREW, CREW, common CRCW b) časova složitost: **počet sudych čísel** pro EREW, CREW, common CRCW c) cena: **NAND** pro EREW, CREW, common CRCW 2.) Popiště architekturu procesů s velkým kódovým slovem (**VLIW**). Popiště možné konflikty a způsob jejich předcházení, resp. ...
2024	2024-05-25T13:54:11.345+00:00	monnte	general	v MPI ten broadcast je if (master) broadcast
2024	2024-05-25T16:59:47.102+00:00	jany26	property	musi byt ta udalost, na ktorej je kurzor v tom reze? ja si myslim, ze by mala byt mimo... kedze pre tuto udalost x ziadna ina udalost y z toho rezu kauzalne nepredchadza x
2024	2024-05-25T18:04:29.84+00:00	cyko237	property	neni tady porusena kauzalita?
2024	2024-05-25T18:08:25.573+00:00	cyko237	property	aha uz chapu co je kauzalni
2024	2024-05-25T19:31:41.645+00:00	monnte	property	a niesu to kauzalne zavislosti
2024	2024-05-25T19:35:16.073+00:00	monnte	property	ked chapes ako funguje kauzalita
2024	2024-05-25T19:35:36.23+00:00	monnte	algo,property	tak ptm to send m1 kauzalne predchadza recieve m2
2024	2024-05-25T19:35:41.944+00:00	jany26	property	ano to je popis tej tranzitivity kauzality
2024	2024-05-25T19:58:05.38+00:00	omnitex	property	tady kauzalita a crowns jsou dobře vysvětlené, plus další věci, doporučuju
2024	2024-05-26T07:23:18.697+00:00	dyrkon	general	8.) MPI: vypsat soucet prvku vetsich nez prumer, dispozici broadcast a reduce. (9b) Je tohle legit řešení? ```C int main(argc, argv) { MPI_Init(argc, argv); int rank, size, value; int sum, average, a_sum; MPI_Reduce(&value, &sum, MPI_Sum, 0); if (rank == 0) average = sum/size; MPI_Bcast(&average, 0); if (value < average) value = 0; MPI_Reduce(&value, &a_s...
2024	2024-05-26T19:50:12.972+00:00	jany26	property	ja sa este ABCAST snazim pochopit
2024	2024-05-26T22:54:06.844+00:00	jany26	property	ako detekujem ze broadcast porusuje atomicitu
2024	2024-05-26T22:58:22.594+00:00	jany26	algo,property	FIFO sa porusi, ked pre nejake 2 spravy z p1 do p2 sa dorucia spravy v inom poradi v akom sa poslali
2024	2024-05-26T22:59:11.315+00:00	jany26	algo,property	kauzalita sa porusi, ked nejaka sprava a ktora kauzalne predchadza b sa doruci az po b
2024	2024-05-27T11:49:08.818+00:00	precla	algo,property	PRAM sportka, FIFO broadcast, test_and_set, 4 čtenáři, nějakej RA algoritmus , pi kalkul, MPI druhej nejmenší prvek
2024	2024-05-27T13:39:17.712+00:00	jany26	exam,algo,property	1. opravny 2024 1) 6b: PRAM (EREW, CREW, COMMON CRCW): cena zoradit sekvenciu, cena XOR, casova zlozitost AND 2) 9b: a) FIFO broadcast send, recv algoritmus, b) definovat relaciu kauzality, 3) 9b: testandset riesenie kritickej sekcie - kod plus popis, 4) 9b: algoritmus 4 citacov princip fungovania plus nakreslit 2 obrazky, v jednom sa detekovalo ukoncenie...
2024	2024-05-30T11:29:09.855+00:00	mira_007	general	Jak jsi to řešil? Mě nenapadá upřímně jinej způsob, než několikrát tam naházet reduce + broadcast + ..., což dohromady by mělo dát `O(log n)` ne?
2024	2024-05-30T13:09:57.379+00:00	4feanor	general	Třeba broadcast měl myslím jenom adresu proměně a kanál
2024	2024-06-02T16:13:38.072+00:00	noxi_ixon	general	koruna ?
2024	2024-06-03T11:30:08.66+00:00	yamauu	algo,property,pain	a fifo, kauzalita a atomicnost na nesrozumitelnym diagramu
2024	2024-06-03T12:40:15.429+00:00	yamauu	exam,algo,property	2. opravny 2024 1. PRAM sazka 1) cena vypoctu absolutnich hodnot posloupnosti kladnych cisel (:OMEGALUL:) 2) casova slozitost OR 3) cena zjisteni, jestli je posloupnost fibonnaciho sekvence 2. parallel splitting 3. Suffix sum na strome algoritmus + popsat postup 4. Ada - naco sa pouziva select a accept a co sa pouziva na synchronizaciu 5. Broadcast: FIFO,...
2025	2025-05-11T19:53:25.858+00:00	michal3441	exam	Toto inac bolo na predtermine 1. EREW/CREW tipovacka, kde musis vybrat zlozitost algoritmu 2. definovat ako funguju zretazene procesory a ake konflikty mozu nastat 3. Random mating alg, mas navrhnut ako sa budu pseudonahodne generovat tie male a female tokeny tak, aby skoncil po 4 iteraciach 4. Select sort na vyber k-teho prvku (opisat a ukazat hocijaky p...
2025	2025-05-11T22:10:31.881+00:00	skrugras	general	co je to ta koruna
2025	2025-05-28T13:32:22.861+00:00	omegapatyk	property	1) PRAM tipovačka 2) FIFO broadcast + relace klauzality 3) 4 čítače 4) Čtenář x písař 5) Balgoriuv alg 6) Prescan 7) OCCAM 8) MPI
2025	2025-05-28T13:33:34.563+00:00	maxersk	property	Hej to FIFO ešte, to bolo že aj na minulom termíne . Máš Napísať algoritmy
2025	2025-06-12T16:02:44.357+00:00	inconsistent.s.kills	general	no, říkal, že nechce abychom něco rozhlašovali (= prej broadcast xD)
2026	2026-04-22T17:14:20.642+00:00	theramsay	property	pram, fifo, broadcast, prefix sum a C v kapse
2026	2026-05-03T19:40:15.359+00:00	lufycz	property	1. MPI programming with Reduce/Bcast — ~35 Variations: value vs average, max/min, count elements, normalization to <0,1>, odd/even sums, second min/max 2. PRAM “tipovačka/sportka” complexities — ~27 Variations: EREW/CREW/common CRCW, AND/OR/XOR/NAND, max/min, sorted/monotone, count zeros/even numbers 3. Broadcast / ABCAST / FIFO / causality / synchronizab...
2026	2026-05-03T19:55:08.928+00:00	bonobonobono	property	abcast tam snad nebyl, n? nebo jsem jen spatne hledal...
2026	2026-05-06T11:26:35.328+00:00	jaro32768	algo,property	PRETERMÍN 2026 A 1. PRAM tipovačka 2. kauzalita - správy, relácia kauzality 3. monitor, inštrukcie wait, signal + obrázok 4. SSuffix + Etour, level(v)->N, algoritmus a popis 5. nová úloha, 4 procesy, graf, občas nejaký vypadne a na základe priorít vybrať proces, ktorú bude nový master pri každom výpadku master procesu, vypísať jednotlivé epochy 6. pipelin...
2026	2026-05-06T12:11:13.47+00:00	king_arthur_of_camelot	algo,property	V B: 2. Nejaký algoritmus na FIFO 3. Algoritmus 4. čtenářú 6. Enumeration sort po 6. kroku
