year	timestamp	author	kind	content
2024	2024-05-11T22:19:11.724+00:00	safarmirek	general	Po tomhle semestru budu umět programovat v lambda kalkulu, haskellu, prologu, pi kalkulu, occamu
2024	2024-05-11T22:36:44.601+00:00	fatherandrew	general	actually by som momentálne bral pi kalkul over OCCAM alebo Linda... tie neviem vôbec čarovať
2024	2024-05-12T11:58:30.064+00:00	kaeritai	general	ale musím podotknout, že moje znalosti pochází z videa na basic pi kalkul a toho obrázku, co posílal headclass :pepeLa:
2024	2024-05-12T12:01:44.634+00:00	safarmirek	general	Jakože, ten pi kalkul není tak strašnej, jen by potřeboval vysvětlit o dost víc
2024	2024-05-12T12:02:36.121+00:00	cyko237	general	pi kalkul je strasny skip, absolutne nechapu co se tam deje :pepeLaff:
2024	2024-05-12T12:09:37.859+00:00	matthewlele	general	tiez si nemyslim ze ten pi-kalkul nejako extra viem
2024	2024-05-12T15:56:50.353+00:00	kubikon	general	zboril je good guy ten to tam najde aj ked miesto pi kalkulu spravim lambda kalkul
2024	2024-05-13T08:52:41.946+00:00	bc.derkuznikov	general	@Mirek nevis jestli se muzu zbavit tau (tichy proces) v pi kalkulu za predpokladku ze mam tento vyraz? .........|tau 0|..........
2024	2024-05-13T09:39:45.697+00:00	fatherandrew	general	pi kalkul :Prayge:
2024	2024-05-13T11:31:54.02+00:00	precla	general	PRAM sportka, zřetězené procesory, semafor, PMS, pi kalkul, MPI a zbytek si nepamatuju :pepeLa:
2024	2024-05-13T14:37:51.737+00:00	thebluegril	exam	2023/24 - Řádný - Skupina C 1) (6b) PRAM tipsport: Na výběr const, log(n), n, n*log(n), n^2, polynomiální. Pro EREW, CREW a CRCW urči: I) t(n) pro AND v posloupnosti II) c(n) pro zjištění zda posloupnost obsahuje jen stejné prvky III) c(n) pro součet posloupnosti 2) (9b) K čemu se používá propojovací síť 3) (9b) Pop...
2024	2024-05-13T15:24:18.353+00:00	fadofado	exam	2023/24 - Řádný - Skupina B 1.) PRAM "tipovacka" (6b) a) časova složitost: **XOR** pro EREW, CREW, common CRCW b) časova složitost: **počet sudych čísel** pro EREW, CREW, common CRCW c) cena: **NAND** pro EREW, CREW, common CRCW 2.) Popiště architekturu procesů s velkým kódovým slovem (**VLIW**). Popiště možné konfl...
2024	2024-05-13T16:45:18.142+00:00	__gunter__	exam	**SKUPINA A - RADNY 2023/24** 1. PRAM Tipsport (OR, je posloupnost monotonni?, je v poli cisel nula?) 2. Popsat princip zřetězených procesorů 3. Popsat monitor (včetně signal a wait) + nákres 4. K dispozici funkce na výpočet sumy sufixu a příkaz "if e je dopredna then do..." - popsat algoritmus pro výpočet úrovně vr...
2024	2024-05-13T16:46:16.287+00:00	__gunter__	general	ten pi kalkul si nepamatuju, co tam bylo za výraz, u pram tipsportu taky nevím, co tam přesně bylo, ale byly tam taky nějaké 3 věci
2024	2024-05-25T02:12:02.663+00:00	bartman541	resource	Toto video je best vysvetlenie pikalkulu, aj keby ze si 🐌
2024	2024-05-25T07:29:31.645+00:00	drewandrew1	general	Co vlastně bývá za příklady v tom pi kalkulu na zkoušce?
2024	2024-05-25T18:12:10.713+00:00	puroki	general	najdem niekde niake vysvetlenie PI Kalkul?
2024	2024-05-25T18:56:17.979+00:00	bazilisek2	resource	v ktorej prednáške je pi kalkul pls?
2024	2024-05-25T20:30:09.497+00:00	cyko237	general	je fakt jistota, ze na kazdem terminu bude PRAM, PI kalkul a MPI?
2024	2024-05-25T20:44:31.343+00:00	jany26	general	pi kalkul 50%
2024	2024-05-25T20:51:27.712+00:00	jany26	general	pi kalkul a mpi este ne :pepeLaff:
2024	2024-05-26T14:36:34.483+00:00	jany26	general	pi kalkul ma clovek ako pochopit
2024	2024-05-26T21:50:41.749+00:00	cyko237	general	PI kalkul
2024	2024-05-26T22:34:26.698+00:00	cyko237	reduction	resi nejak hodne korektni zapis tech pozorovani v pi kalkulu, nebo mu proste staci redukce?
2024	2024-05-26T22:35:08.077+00:00	stanley_stan_lee	general	odkial sa ucite pi kalkul?
2024	2024-05-27T11:49:08.818+00:00	precla	general	PRAM sportka, FIFO broadcast, test_and_set, 4 čtenáři, nějakej RA algoritmus , pi kalkul, MPI druhej nejmenší prvek
2024	2024-05-27T11:54:14.897+00:00	stanley_stan_lee	general	sak ale pikalkul tam nemas
2024	2024-05-27T12:45:32.268+00:00	majkoce	general	ach jaj, ten pi kalkul by sa mi hodil :KEKW:
2024	2024-05-27T13:27:47.777+00:00	yamauu	reduction	co dela to plus v pi kalkulu? Jsem se to ucil jak dement a pak tam da plus ktery neznam
2024	2024-05-27T13:38:33.962+00:00	drewandrew1	reduction	No u toho pikalkulu, kde tam byly 4 redukce?
2024	2024-05-27T13:39:17.712+00:00	jany26	exam	1. opravny 2024 1) 6b: PRAM (EREW, CREW, COMMON CRCW): cena zoradit sekvenciu, cena XOR, casova zlozitost AND 2) 9b: a) FIFO broadcast send, recv algoritmus, b) definovat relaciu kauzality, 3) 9b: testandset riesenie kritickej sekcie - kod plus popis, 4) 9b: algoritmus 4 citacov princip fungovania plus nakreslit 2 o...
2024	2024-05-29T11:18:30.376+00:00	cyko237	general	PI kalkul strasne podrzel
2024	2024-05-29T11:31:26.063+00:00	drewandrew1	general	V tom pikalkulu nemá + přednost před | ? Bo tam za to mám nulu
2024	2024-05-30T11:27:16.092+00:00	mira_007	general	V tom PI kalkulu má `|` vyšší prioritu než `+` pokud vím. Měl jsi to naopak?
2024	2024-05-30T11:32:27.471+00:00	mira_007	resource	PI kalkul byl hrozně špatně vysvětlený. Na precedenci operátorů se úplně vykašlal. Potom úplně vynechal to, že PI kalkul modeluje pouze binární synchronní komunikaci, přičemž k párování dochází nedeterministicky (pokud jsem to dobře z literatury pochopil ...)
2024	2024-05-30T11:34:26.121+00:00	mira_007	general	Co se týče nedeterminismu v PI kalkulu, tak tam potom vůbec nebylo vysvětleno, jakým způsobem interpretovat ta jeho pozorování (asi se to musí rozbít na více možností, než jen vypsat všechna pozorování ze všech nedeterministicky vybraných procesů)
2024	2024-05-30T11:43:29.715+00:00	headclass	general	aky ste mali pi kalkul?
2024	2024-05-30T20:42:09.117+00:00	jany26	general	jo :OMEGALUL: ty myslis pi kalkul
2024	2024-06-02T16:06:27.617+00:00	jany26	general	pi kalkul, occam, linda tiez casto
2024	2024-06-02T17:22:25.69+00:00	precla	general	jestli tam zítra nedá pi kalkul tak budu mad :Prayge:
2024	2024-06-03T09:27:50.009+00:00	supremekaiserka	general	minule byl lehčí pi kalkul, mohla by dnes být lehčí celá písemka
2025	2025-05-04T17:00:49.736+00:00	mikee25	resource	ty minuly zadani v pinech vypadaj docela dobre, ted to sjizdim. jsou tam pi kalkul, monitor, par algoritmu, takovy ty klasiky..
2025	2025-05-05T14:07:24.231+00:00	jirmusovic	general	nevite, na jak prednasce se delal pi kalkul? jsem na to asi moc pepeg
2025	2025-05-06T07:52:58.105+00:00	mistrjurajko	general	Náhodou nejaké videjko na PI kalkul? 😄
2025	2025-05-06T08:32:39.074+00:00	mistrjurajko	general	pi kalkul = 11 komunikujuce systemy na konci prezentacie v posledných 2 zaznamoch to ešte nie je :/
2025	2025-05-06T16:59:19.276+00:00	.matsuzaki	general	je niekde ako sa robi pi kalkul?
2025	2025-05-06T18:49:52.924+00:00	michal3441	general	chcem si este najprv dobrat eulera a pi kalkul:D ak potom este budete online tak sa mozno pridam
2025	2025-05-06T18:52:14.917+00:00	michal3441	general	skoda, som dufal ze poradite kde pozriet to pi kalkul:D
2025	2025-05-10T06:58:45.762+00:00	orangesyrek	general	Z čeho se učit ten pi kalkul 🤔
2025	2025-05-10T10:05:51.418+00:00	achxkloel	general	Dobra teorie na pi kalkul - https://hal-lara.archives-ouvertes.fr/hal-02101985/file/RR2003-13.pdf
2025	2025-05-10T10:07:35.125+00:00	maxnas_	resource	Prednášal sa vôbec tento rok pi-kalkul? Podľa slidov to malo byť v 10. prednáške, tam sa to nespomína a v 11. prednáške je už ďalej. Niekto kto chodil na prednášky, prosím?
2025	2025-05-10T10:13:19.06+00:00	dalicon	general	pi kalkul na 100% tento rok byl, to by nevynechal
2025	2025-05-10T10:27:02.352+00:00	moonyros	exam	Jo, pi kalkul se na poslední přednášce dělal, ale bylo to hodně z rychlíku, no. A ten OCCAM je na tom dost podobně mi přijde. Před předtermínem jsem se s ním o záznamu bavil, ale říkal, že ještě není zpracovaný. :sadge: Ve finále bych se asi stejně zacílil na jiné materiály, co se té poslední přednášky týče.
2025	2025-05-11T08:39:25.113+00:00	orangesyrek	general	Nemáte někdo nějaké vyřešené příklady ze zkoušek na pi kalkul? :pepoThink:
2025	2025-05-11T19:40:11.094+00:00	roytak	general	pi kalkul je skip
2025	2025-05-11T19:46:27.306+00:00	michal3441	general	akoze pi kalkul su celkom free body.. ono to len vyzera komplikovane
2025	2025-05-11T19:48:15.52+00:00	michal3441	general	minimalne ten pi kalkul
2025	2025-05-11T19:50:33.779+00:00	dalicon	general	Pi kalkul chápu, ale toho bagra moc ne
2025	2025-05-11T19:51:35.718+00:00	michal3441	general	to bolo hlavne na ten pi kalkul:D
2025	2025-05-11T19:52:00.655+00:00	dalicon	general	ten pi kalkul
2025	2025-05-11T19:52:11.378+00:00	michal3441	general	MPI programovanie, pi kalkul a pram tipovacka su istotky
2025	2025-05-11T19:59:47.242+00:00	michal3441	general	Ja tipujem ze tam bude 1. Pram tipovacka 2. Teoria na nejaku architekturu.. napr dataflow 3. Euler tour 4. Odd-even merge sort a nakreslit 4x4 5. Monitory 6. Pi kalkul 7. MPI programovanie 8. nejaky selection/searching algo
2025	2025-05-12T11:29:11.066+00:00	redkyten	general	A co ty pojebane závorky v pikalkulu ve skupině B
2025	2025-05-12T11:29:46.946+00:00	tenebriscz	general	neasi, ten pikalkul byl pěknej pojeb s těma závorkama
2025	2025-05-27T17:11:12.959+00:00	skrugras	general	co to sakra ten pi kalkul vobec je:void:
2025	2025-05-27T18:12:04.232+00:00	orangesyrek	reduction,resource	Pokud budou obdobné příklady, jako bývaly, tak bude chtít jen nějaký výraz zredukovat všemi možnými způsoby. V těch záznamech z pinů od Monnteho se na myslím 10. přednášce trochu řeší obecně ten pi kalkul. Pak někde v docích a tu na discordu jsou poslaný tak 2 příklady i s nějakým řešením. Popř. později večer můžu d...
2025	2025-06-02T15:56:14.914+00:00	skrugras	general	je zaznam z pi kalkulu?
2025	2025-06-07T16:56:30.968+00:00	yamauu	general	pi kalkul skipnul?
2025	2025-06-09T07:59:18.801+00:00	skrugras	general	ten pi kalkul vam vysiel na konci zee
2026	2026-05-03T19:40:16.881+00:00	lufycz	general	10. Pi-kalkul reductions — ~14 Variations: reduce expression, list 3–4 possible reductions, observations when no further reduction is possible 11. CLA / carry-look-ahead adder — ~14 Variations: add two binary numbers, show propagate/stop/generate, compute carries with scan 12. OCCAM — ~13 Variations: channels/arrays...
2026	2026-05-05T06:38:19.99+00:00	bonobonobono	general	\1. priklad tipsport, mpi, occam-pikalkul, zbytek je random :Koteseni:
2026	2026-05-05T07:06:52.625+00:00	barto7864	general	pi kalkul je celkem free n?
2026	2026-05-05T11:42:38.004+00:00	keizzha	general	pi-kalkul on the way
2026	2026-05-05T19:36:13.502+00:00	keizzha	general	okay PRAM PiKalkul MPI VLIW synchronizace CLA mam
