year	timestamp	author	kind	content
2024	2024-05-07T10:26:47.618+00:00	jany26	exam,syntax	riadny skip :peeposadlove:
2024	2024-05-10T09:37:45.947+00:00	matthewlele	syntax	Skip:FeelsGoodEnoughMan:
2024	2024-05-10T14:06:41.882+00:00	honzav23	syntax	To je skip
2024	2024-05-11T17:22:42.233+00:00	headclass	general	Moj prediction na pondelok: - PRAM tipsport - Euler hlbka/poradie - Nejaky pi kalkul - Nejaky MPI kde bude treba pouzit broadcast (nezabudnut nielen poslat broadcast, ale aj prijat) - Marzullov algo - Test&set pseudokod - nejaky occam kod - nejaka polsemkova teoria, redukcny pocitac alebo dataflow
2024	2024-05-11T20:15:18.718+00:00	fatherandrew	syntax	na tú linda/occam/pi-kalkul prednášku záznam nemáme?
2024	2024-05-11T21:14:53.167+00:00	cyko237	syntax	also jak muze nekdo se 100 bodama z flp mit problem se naucit par algos, sak musis mit treba 4 mozky ne
2024	2024-05-11T22:36:44.601+00:00	fatherandrew	general	actually by som momentálne bral pi kalkul over OCCAM alebo Linda... tie neviem vôbec čarovať
2024	2024-05-12T12:02:36.121+00:00	cyko237	syntax	pi kalkul je strasny skip, absolutne nechapu co se tam deje :pepeLaff:
2024	2024-05-12T15:41:40.507+00:00	matthewlele	syntax	a na skusku sa tych par dni poucit zase neni nic hrozne
2024	2024-05-12T15:47:16.689+00:00	matthewlele	syntax	sak aj ja som siel chronologicky ale ked nieco nepochopim na prvy krat tak je to skip a idem dalej:FeelsGoodEnoughMan:
2024	2024-05-12T16:53:25.134+00:00	penpem	syntax	skip
2024	2024-05-12T16:53:32.1+00:00	matthewlele	syntax	presne tak skip
2024	2024-05-12T16:53:48.985+00:00	penpem	syntax	to je priam do-oci-bijuci SKIP
2024	2024-05-12T16:55:10.474+00:00	pomocpls	syntax	nedavajte na vsetko skip:reee:
2024	2024-05-12T16:55:22.01+00:00	matthewlele	syntax	nie na vsetko ale toto je skip
2024	2024-05-12T16:56:52.02+00:00	matthewlele	syntax	skip
2024	2024-05-12T17:02:02.622+00:00	cyko237	syntax	skip
2024	2024-05-12T17:05:57.341+00:00	penpem	syntax	https://tenor.com/view/davis-the-warp-zone-michael-adams-davis-and-skip-pointing-gif-15758561
2024	2024-05-12T18:03:37.302+00:00	cyko237	exam,syntax	tak projekty v prl byly oba na par hodin :kalm: ale to ucivo na zkousku 🤮
2024	2024-05-12T18:27:59.096+00:00	kefassos	syntax	Nejaky toturial na pi calcul ? alebo skip
2024	2024-05-12T18:28:11.46+00:00	cyko237	syntax	pokud to v tom nevidis hned tak skip
2024	2024-05-12T18:53:10.537+00:00	matthewlele	syntax	to bol skip uz na polsemku
2024	2024-05-12T19:13:16.235+00:00	jany26	syntax	stop
2024	2024-05-12T19:56:21.702+00:00	matthewlele	syntax	too long skip
2024	2024-05-12T20:14:56.013+00:00	bc.derkuznikov	syntax	Som sa teraz pozeral na par random nazvou algoritmou co cca vjem resit a ani za kokot nevjem ktory je ktory
2024	2024-05-13T09:25:47.655+00:00	pomocpls	syntax	skip
2024	2024-05-13T09:28:32.796+00:00	thebluegril	syntax	Prl skip
2024	2024-05-13T09:29:06.244+00:00	penpem	syntax	pozri si od tohto par dalsich sprav odomna
2024	2024-05-13T09:34:02.939+00:00	thebluegril	general	Žádný OCAM, ADA ani LINDA :Prayge:
2024	2024-05-13T09:34:21.318+00:00	matthewlele	syntax	kam zmizol prl skip ?:FeelsNotSureMan:
2024	2024-05-13T09:34:46.858+00:00	matthewlele	syntax	neviem kamosi hovorili ze par krat im to pomohlo:kappaPeek:
2024	2024-05-13T09:35:16.836+00:00	safarmirek	general	Já chci OCCAM
2024	2024-05-13T09:38:24.725+00:00	thebluegril	scoring,syntax	Já mu napíšu akorát že tam je nějaký SEQ nebo PAR a operátor ? a !. Myslíš že to stačí na nějaké bodíky?
2024	2024-05-16T18:29:19.633+00:00	bc.derkuznikov	syntax	dnssec, tls a par dalsich musis precist
2024	2024-05-23T23:05:22.52+00:00	penpem	syntax	SKIP
2024	2024-05-24T19:08:07.529+00:00	jany26	resource	zboril pri occame spomina nejaky subor v dokumentovom sklade (kde su ukazky occam kodov asi)
2024	2024-05-24T19:12:20.585+00:00	jany26	general	9x OCCAM (popsat, primitiva, příklad)
2024	2024-05-25T19:33:51.381+00:00	monnte	syntax	co si ich par vybral
2024	2024-05-25T19:36:42.97+00:00	drewandrew1	syntax	joo ale z obarvenych kolecek a par sipek to nejde moc poznat :pepeLa:
2024	2024-05-25T21:35:11.802+00:00	cyko237	syntax	skip
2024	2024-05-27T10:03:17.871+00:00	cyko237	syntax	TRUE SKIP
2024	2024-05-27T10:04:52.411+00:00	soromis	syntax	🤓vzhledem k tomu že to nechceš dělat tak spíš STOP aby jsi pak nepokračoval v loopu
2024	2024-05-27T10:05:14.827+00:00	jany26	syntax	vsak SKIP tiez ukoncuje ne?
2024	2024-05-27T10:05:57.962+00:00	jany26	syntax	SKIP = NOP, které se ukončí STOP = NOP, které se nikdy neukončí
2024	2024-05-27T10:16:02.426+00:00	__gunter__	syntax	a jak v tom OCCAM funguje ten ALT? chapu, ze pod tim ALTem mohou byt podminky a cteni ze vstupu... a to se pak vykona jen jedna cesta?
2024	2024-05-27T10:18:47.407+00:00	jany26	syntax	■ ALT combines a number of processes only one of which is executed
2024	2024-05-28T11:27:26.259+00:00	jany26	syntax	stop
2024	2024-05-28T11:28:14.927+00:00	monnte	syntax	https://tenor.com/view/stop-stickman-stop-sign-dymn-gif-23873807
2024	2024-06-02T15:24:50.241+00:00	yamauu	syntax	nejaky predpovedi cp tam bude? occam nebyl jeste letos
2024	2024-06-02T15:25:40.485+00:00	ponik73	exam	Na predtermine bol occam
2024	2024-06-02T16:06:27.617+00:00	jany26	general	pi kalkul, occam, linda tiez casto
2024	2024-06-04T18:13:15.112+00:00	cyko237	syntax	tak projekty v tomhle predmetu jsou na par hodin
2025	2025-05-04T17:00:49.736+00:00	mikee25	syntax	ty minuly zadani v pinech vypadaj docela dobre, ted to sjizdim. jsou tam pi kalkul, monitor, par algoritmu, takovy ty klasiky..
2025	2025-05-06T20:43:34.587+00:00	michal3441	general	wtf is occam :Tragika:
2025	2025-05-10T10:27:02.352+00:00	moonyros	exam	Jo, pi kalkul se na poslední přednášce dělal, ale bylo to hodně z rychlíku, no. A ten OCCAM je na tom dost podobně mi přijde. Před předtermínem jsem se s ním o záznamu bavil, ale říkal, že ještě není zpracovaný. :sadge: Ve finále bych se asi stejně zacílil na jiné materiály, co se té poslední přednášky týče.
2025	2025-05-11T19:40:11.094+00:00	roytak	syntax	pi kalkul je skip
2025	2025-05-11T19:47:38.181+00:00	roytak	syntax	to je taky strašnej skip
2025	2025-05-11T19:53:25.858+00:00	michal3441	exam,syntax	Toto inac bolo na predtermine 1. EREW/CREW tipovacka, kde musis vybrat zlozitost algoritmu 2. definovat ako funguju zretazene procesory a ake konflikty mozu nastat 3. Random mating alg, mas navrhnut ako sa budu pseudonahodne generovat tie male a female tokeny tak, aby skoncil po 4 iteraciach 4. Select sort na vyber k-teho prvku (opisat a ukazat hocijaky p...
2025	2025-05-28T09:48:24.368+00:00	nevos07	general	myslím že počet prvků větších než je taky log n.. jedině že by to byl sum CRCW, ale v tu chvíli i avg, součet počet lichých sudých by šel v const.. a hlavně vždycky se ptal na common CRCW
2025	2025-05-28T13:32:22.861+00:00	omegapatyk	general	1) PRAM tipovačka 2) FIFO broadcast + relace klauzality 3) 4 čítače 4) Čtenář x písař 5) Balgoriuv alg 6) Prescan 7) OCCAM 8) MPI
2025	2025-06-08T20:00:15.196+00:00	precla	general	Occam už tam snad nedá :COPIUM: :Clueless:
2025	2025-06-09T07:57:54.986+00:00	yamauu	general	On tam fakt dal occam 3x po sobe
2026	2026-04-15T16:40:16.358+00:00	bonobonobono	syntax	# STOP!
2026	2026-04-26T12:29:31.356+00:00	pepega007xd	syntax	Asi zatim skip
2026	2026-05-02T15:37:57.136+00:00	king_arthur_of_camelot	syntax	nice, skip
2026	2026-05-03T19:40:16.881+00:00	lufycz	syntax	10. Pi-kalkul reductions — ~14 Variations: reduce expression, list 3–4 possible reductions, observations when no further reduction is possible 11. CLA / carry-look-ahead adder — ~14 Variations: add two binary numbers, show propagate/stop/generate, compute carries with scan 12. OCCAM — ~13 Variations: channels/arrays, route input to output channel, queue/b...
2026	2026-05-05T06:38:19.99+00:00	bonobonobono	general	\1. priklad tipsport, mpi, occam-pikalkul, zbytek je random :Koteseni:
2026	2026-05-05T13:16:52.091+00:00	cranycrane	syntax	8 stranek skip
2026	2026-05-05T13:43:19.067+00:00	barto7864	syntax	par funkci
2026	2026-05-05T17:31:24.265+00:00	keizzha	syntax	libi se mi jak uz po 150. mame carry look ahead scitacku tak tam museli dat stop flag/pin aby nebyla uplne rovnaka
2026	2026-05-05T17:31:45.703+00:00	keizzha	syntax	v praxi je ten stop flag zcela a uplne k hovnu
2026	2026-05-05T18:48:12.859+00:00	king_arthur_of_camelot	syntax	cla je skip
2026	2026-05-05T19:36:22.549+00:00	keizzha	general	OCCAM a zbytek rendezvous zitra
2026	2026-05-07T12:41:43.994+00:00	lufycz	syntax	nejake ampersandy skip
2026	2026-05-07T12:49:41.926+00:00	lufycz	syntax	hadam ze kdybych s nim nasel par bodu tu a tam
